Process ID,Source Address,Source Port,Destination Address,Destination Port,Process Name,Process Command Line,Start Time,Data Size (bytes),User
11134,10.0.2.15,60585,google.com,80,ruby2.6,ruby2.6 red_canary_telemetry_validator.rb,574036,25,root,
11134,10.0.2.15,42226,yahoo.com,80,ruby2.6,ruby2.6 red_canary_telemetry_validator.rb,574036,24,root,
